mid,radiant_won
547,0.9099853760043302
549,0.524150124037642
550,0.23984503538830054
552,0.9408040843010144
554,0.6884481360242422
555,0.7427701495042793
556,0.845728546653126
557,0.30774435419652096
558,0.7738412757299462
559,0.49572106109283787
560,0.774554204746703
561,0.7043583523495158
562,0.8674799294507138
563,0.7662700270702733
564,0.25914738750494604
566,0.37163206520415343
570,0.5508521307677985
572,0.7427802453708263
574,0.39919826927293595
575,0.592265476737699
576,0.7449705273016838
578,0.36632936534441424
581,0.6599322154657863
582,0.5161432431930689
583,0.4753004683415188
584,0.3301368758024705
585,0.40980185780961564
586,0.6453926705318762
588,0.7293911540548953
592,0.6704146051922266
593,0.7378655018051791
594,0.9330656679753283
595,0.6471683713286746
596,0.8625385918662744
597,0.9771278787386122
600,0.7456408011495911
603,0.16169306713665765
606,0.67203470235116
607,0.276122759906889
608,0.5744437949259512
609,0.34855215097928605
613,0.8037282494911755
614,0.853264772737233
618,0.3147971351086417
622,0.9369500061261966
623,0.4348368462646074
624,0.22103356958438056
626,0.6799758078415987
627,0.39071360343349837
630,0.18039555526494974
631,0.23706334716478228
632,0.5169594780770532
633,0.6706622663494043
635,0.6117301744365299
637,0.5776879681477972
638,0.5826284915315253
639,0.7887090128340561
641,0.3646531217328472
642,0.6101536134910546
644,0.677464654851988
648,0.5814287146633188
649,0.5807246978105493
650,0.8494803703606753
651,0.7933745066409964
652,0.465209709365748
653,0.35668253746468415
654,0.3704405875617173
655,0.1543534764277255
656,0.6950634878801023
658,0.4114147901459772
660,0.9614343792481918
661,0.7813154668093109
662,0.6782043880404411
663,0.8438802204504179
666,0.09113682073821107
667,0.26200113846666373
669,0.41123741387382917
670,0.8007605652188177
671,0.43739306465441685
672,0.603582309927344
674,0.9069528177973681
676,0.3915852121025748
677,0.7746980953953853
678,0.3158739263994014
679,0.23381821418589377
684,0.7874867418040642
685,0.3845943309463228
686,0.6866440111456057
687,0.28122004638171016
688,0.7824878118571916
691,0.2619095553926182
692,0.5373504153293778
696,0.7226131111800442
697,0.22559250313797122
701,0.3313232698033563
703,0.5725553174687574
705,0.923357881626732
706,0.519589714721571
707,0.8037970747192666
708,0.30219890893679685
710,0.27958279667102404
712,0.5655995189656873
715,0.47183049976145613
717,0.5576961564589586
718,0.8322585722785006
725,0.38829932153790475
726,0.835194678893741
730,0.8334291517665735
732,0.19651575067193505
735,0.8975745858027473
737,0.7015038239012129
738,0.9069797895771149
739,0.7691700789462856
740,0.2053898829186874
741,0.6436959041989716
744,0.7503457657457988
745,0.6181507561161684
747,0.22911705457722387
751,0.6239339922909733
752,0.42093873457069014
754,0.47490749646257363
755,0.6170928665480568
756,0.026943175594028198
757,0.8242979970082006
758,0.2870799396652413
759,0.3350719121111467
760,0.18801263312830227
761,0.61824518458534
762,0.22725664125200531
763,0.2011698507952714
764,0.5490294803731924
765,0.5685697541657512
766,0.19700333941660597
768,0.23572095323625403
769,0.857087520989243
770,0.6814124564588974
772,0.412400470044219
773,0.7451152920401463
774,0.4623685153542291
777,0.17761322802385326
779,0.5548093172973037
780,0.4113336913466667
781,0.23163999013729059
782,0.7025237562941108
785,0.8313919084369881
787,0.9341729960895729
791,0.8988984419314197
793,0.3283348104976648
794,0.5057835294749814
796,0.44511635551147727
797,0.7902675903628539
798,0.48602238940545256
799,0.6395149921610473
800,0.9461277141875385
801,0.7871631798130687
808,0.9639989556548959
810,0.6691183311124518
812,0.5822662097059446
814,0.5098719177809723
818,0.4274847429754391
820,0.4808900080503846
821,0.8050543386104937
824,0.11286218224737543
826,0.5959115765220409
827,0.558005252284199
828,0.5630061005879246
829,0.2390325350545091
832,0.5620851450898946
835,0.8552635629012522
838,0.6109980420803446
839,0.6545516502135518
840,0.555832842454306
843,0.70788577044598
844,0.32417749469982715
845,0.6271134359275303
850,0.5103990982420163
852,0.8234452032014781
853,0.4325624529015047
855,0.6793072604324345
860,0.13166569345918339
861,0.823558618305895
863,0.7272197689971794
872,0.2425699420666868
873,0.4068531184042632
874,0.7030442641402174
877,0.09092242467356043
878,0.39738559209760166
879,0.4241423818994397
881,0.33723127434668804
883,0.9820156086434935
884,0.5474555712917828
885,0.27282236696355594
888,0.8214437149506459
892,0.7053548379384035
895,0.6808489823845743
897,0.3761116619433957
898,0.1534031745013588
901,0.6155985465241853
903,0.8731457824071825
905,0.3824351068744568
910,0.11857828303185358
911,0.45932987544185133
912,0.6612724063002923
914,0.8868432054480048
915,0.7102762706018182
916,0.6905789303719367
919,0.5228434289350985
920,0.2136713571601637
921,0.14737705934156037
923,0.5617182357918534
925,0.9647016856179808
926,0.5469477025037554
929,0.616792589442493
931,0.1942511000857634
934,0.5526285225181119
935,0.746980550627216
936,0.6093963651544199
937,0.5987941206965598
946,0.7524226087884353
948,0.11916095817947196
950,0.3650252613952487
951,0.6381887765027803
952,0.7210375354118502
953,0.5838803013121121
954,0.7312920389449433
958,0.5845791839259703
965,0.299249752383863
966,0.5279950590204376
968,0.6000411056847832
970,0.5007003566864208
971,0.12076176735469211
972,0.4304609351459047
973,0.8063099977723572
976,0.9060403530305361
978,0.8174029786687799
979,0.5154895313520382
980,0.4821040478917731
981,0.6066123674392165
982,0.12609177493873092
985,0.49969480906471203
988,0.11386345173137388
989,0.42450250115821314
990,0.31454427215484715
992,0.6089226566046957
994,0.2945610077852151
995,0.7757417415653517
996,0.42685313762026544
997,0.5915793311161476
999,0.7900627173133882
1000,0.6640368934627677
1002,0.510733303801672
1003,0.3682517198457749
1004,0.30701766951280596
1005,0.8850620394963875
1006,0.26894453467791546
1007,0.45654426069641735
1008,0.190942224368208
1009,0.06541453272319325
1013,0.661466835798585
1016,0.7098840664335487
1017,0.5714706428908569
1019,0.29476079744228184
1020,0.9659529276655101
1022,0.38604670929450496
1026,0.8143342395558343
1027,0.3675812404912711
1028,0.7438202684523453
1030,0.3256545759316099
1032,0.7342968533537032
1034,0.3813269645919658
1042,0.6815179744477985
1045,0.17669918385913674
1047,0.08811043902755662
1049,0.5910678523887515
1053,0.1680768898266557
1057,0.3035891415928555
1062,0.6360503275384678
1064,0.251016046108315
1067,0.6574741763421688
1069,0.7212461695502759
1073,0.7435838303897051
1075,0.2125199448724329
1076,0.4409649200201663
1079,0.6182437486820288
1083,0.6163853982318905
1084,0.43662946599206093
1085,0.8058145369830207
1087,0.29829597687289305
1088,0.37624025175847514
1095,0.8243308362077444
1099,0.8629524620372037
1100,0.33718722820718866
1101,0.045515007638833406
1102,0.521995228980658
1104,0.6332709660371098
1105,0.6532777641660111
1107,0.625689151438722
1108,0.22203959822327315
1109,0.08466890238148915
1111,0.5679541741679422
1114,0.9137611063075465
1115,0.20708204343171327
1117,0.5105435066859106
1119,0.1220785322502279
1121,0.2693245890855825
1123,0.2482169189284432
1124,0.4410944661288892
1126,0.35722331302849153
1128,0.7328725381932202
1129,0.5289405994314867
1130,0.4221626825494373
1134,0.8599051567290097
1135,0.6716901583275416
1137,0.47743098806111944
1138,0.1599101410516468
1142,0.3020210272880305
1143,0.5517953540595795
1146,0.4258437940805831
1150,0.40907555595274303
1151,0.3682607062107476
1152,0.8876663399101705
1153,0.08364387946264525
1154,0.5738421583590926
1155,0.8364615055004453
1156,0.9043842958583969
1157,0.10702954612784338
1159,0.7553564843671245
1160,0.8083159432256681
1161,0.9020388112594607
1163,0.29402832772727006
1166,0.9508668258382242
1167,0.4144516672435419
1168,0.278656948064301
1169,0.7428142205169245
1174,0.3437063131223701
1175,0.25342375268722583
1177,0.7248197311361039
1178,0.16747727011091598
1179,0.5031587396174271
1180,0.7514995239899008
1181,0.6831251264879146
1182,0.15062883560877854
1184,0.24494301717347622
1186,0.7142438642572363
1187,0.5653413667423686
1189,0.8917218069118209
1190,0.6873756180658399
1191,0.6414429590279878
1194,0.10842723675656672
1196,0.1279845721396959
1198,0.24327916338469646
1200,0.2252357835443037
1202,0.48230915322760914
1203,0.6557868388453713
1204,0.6828391142687925
1205,0.28234459264639944
1207,0.21962809089018204
1208,0.2282626112141933
1209,0.5432156729516568
1210,0.5340433736142899
1211,0.6908098627891344
1213,0.48372112196152356
1215,0.336310869567133
1216,0.08955287052190576
1219,0.21628259553463808
1223,0.2018284700032493
1230,0.8189488977853251
1232,0.2768092809945878
1234,0.5000079631893074
1235,0.6040730706317589
1236,0.733085015590794
1237,0.2754694193906333
1238,0.36245659817121717
1239,0.2706628637322497
1240,0.24467178515418728
1241,0.4926906399394381
1242,0.5024820033273745
1243,0.877558324951861
1244,0.6998491555482776
1245,0.34510753137007866
1246,0.8960865614627391
1250,0.08213117280641477
1251,0.5682593110479064
1252,0.4448158750807402
1254,0.39241609410870537
1255,0.8883000581292311
1256,0.8970270953746555
1257,0.3311005308637203
1260,0.2726016768223906
1261,0.7564206134878041
1262,0.7769404941981893
1263,0.8944913183884359
1266,0.28785609316401967
1267,0.38176939727090337
1274,0.7537495635745797
1275,0.39566396875497284
1276,0.033288173300073005
1277,0.9012580157200234
1280,0.6163188445866935
1281,0.644492953330222
1284,0.8168276368924716
1285,0.6880915904877296
1286,0.1241450410568843
1287,0.16283096095012922
1289,0.6951117080121025
1290,0.6659211826540106
1291,0.6611551393780264
1293,0.6688165160364368
1294,0.6934470976623551
1296,0.664810427196349
1298,0.4348586931958816
1301,0.9177965417061618
1302,0.29673923097708427
1303,0.5328080198373365
1306,0.6863646086172516
1307,0.7779341950423524
1311,0.5105248579072649
1312,0.524529396274222
1316,0.7612277462423013
1318,0.3178408603541464
1320,0.8707311007581674
1327,0.776694559469707
1330,0.6963197540348381
1332,0.6936660769617551
1334,0.35011164872412603
1336,0.5552990504033108
1338,0.6620458694748454
1339,0.2754185528023429
1341,0.3892902460587765
1342,0.33955119381504983
1345,0.11996498012271983
1347,0.02369304575053247
1348,0.7266713427687039
1349,0.5921395178287451
1351,0.630368716930766
1357,0.20023646827153985
1358,0.8304639597074402
1361,0.3291134961183363
1363,0.7174054512917485
1364,0.6346079090198873
1365,0.8536504664989595
1367,0.6711213031170101
1368,0.22351807426027565
1370,0.9031062158337143
1371,0.31040804128589583
1372,0.849363161389071
1373,0.2794411728121052
1375,0.6150885817578532
1378,0.11090412039449214
1381,0.15083563514230108
1382,0.26644972358010066
1383,0.32367801284321135
1388,0.717694852076392
1393,0.733513171832396
1395,0.4581607993615197
1396,0.2899823226891483
1397,0.4792603134567428
1398,0.47738031040128887
1399,0.7367230674169801
1400,0.9521782132229033
1403,0.04838253724283862
1406,0.8831316664502276
1407,0.7613223447736164
1409,0.228589257355113
1411,0.4002882572412067
1413,0.5955742242235472
1414,0.3724531897988981
1415,0.04404395665221062
1419,0.10052680893664362
1420,0.7230411049212766
1423,0.18549107896498807
1424,0.6439757340382705
1425,0.42192527674773306
1426,0.6924872973393378
1427,0.7348997658269835
1428,0.2928636142058943
1429,0.5763812510844878
1431,0.27367654148890885
1433,0.6277184329106364
1435,0.5435148946678819
1436,0.43282355112285004
1437,0.776018597153908
1438,0.8522518819996124
1439,0.25924096679553926
1440,0.43729772984242626
1441,0.7117336489355115
1447,0.02653441149968014
1448,0.6628120697722667
1449,0.8525882810126065
1451,0.6343637736410099
1454,0.7540206805388698
1455,0.6803382977941013
1457,0.951306873341025
1458,0.18897770744082973
1460,0.7145265270925134
1462,0.7292773980856632
1463,0.7166983920117009
1466,0.8373987108675065
1467,0.4914141264210439
1468,0.4555974808667122
1469,0.6707180513613378
1470,0.6687111895891831
1471,0.7000591751747646
1472,0.5666971992832166
1473,0.6587382950220892
1477,0.18583395595516133
1478,0.5999019163461518
1479,0.5601413052156514
1480,0.019475514105985366
1481,0.6443379267439174
1483,0.26887696983846543
1485,0.06802044946606987
1488,0.17057145131964435
1489,0.43363252806543534
1490,0.4615292049339618
1494,0.7392294320124776
1496,0.45590313254686443
1497,0.846014346229901
1500,0.3940270051433914
1501,0.11110666984456619
1502,0.6751070864106847
1504,0.865770348121227
1505,0.27972080539246524
1508,0.15822726603688106
1509,0.27081546841351123
1513,0.7626423679431638
1514,0.4786573826427763
1515,0.7051330949031359
1518,0.35115251569442785
1519,0.5736620154064538
1522,0.14714044447618996
1523,0.7426371653968042
1528,0.17096779807108864
1531,0.6289152327315319
1532,0.3700451149145484
1535,0.8191999400089675
1536,0.7000797437785439
1537,0.7686904511774072
1538,0.4182785118677212
1539,0.8005576372595111
1543,0.2642195902403376
1547,0.7739937837709278
1549,0.3151235577485229
1550,0.5299917106939023
1551,0.5479801356746371
1552,0.3636678702292269
1553,0.5033037435367954
1554,0.8933248427799201
1559,0.2994072193006462
1564,0.5953466882984253
1567,0.8762864178780428
1569,0.8586531445202198
1575,0.3207157882795846
1576,0.8175541906021668
1579,0.8364008745185143
1580,0.844275784020238
1581,0.7280457337511999
1582,0.5137460532118193
1583,0.7135276575801603
1584,0.4301360710327352
1585,0.7338768300362944
1586,0.07888047895337841
1587,0.6843600428149889
1588,0.38532331804929304
1589,0.7957670171013185
1592,0.4106629549544372
1593,0.7840354045199516
1594,0.29260333835270785
1596,0.5741021273726303
1599,0.6244440931702697
1603,0.5112398052966491
1606,0.4472175321081136
1607,0.15312507016014026
1609,0.7063754020370069
1611,0.6915903996828798
1614,0.33447825215564186
1615,0.3207697969724757
1616,0.21592069337341727
1617,0.6048589760837206
1619,0.8979765382502816
1620,0.6343390600766626
1622,0.581315012171292
1623,0.31949923146032655
1624,0.41989839946715807
1627,0.5328196727527653
1629,0.6590515768834518
1631,0.363700514636915
1632,0.6490736344743091
1637,0.793568842247707
1638,0.20482701535190678
1639,0.06269704013188279
1640,0.6491909660542814
1641,0.163499656135645
1642,0.6096025962460332
1648,0.6492968188460178
1651,0.41823827707280287
1653,0.17744905445195686
1654,0.34278355512133035
1655,0.14802122666046036
1656,0.18731329858518458
1662,0.5721874710523741
1667,0.9194811865780543
1670,0.0787043101642892
1674,0.6734927143237773
1675,0.8387546355381483
1680,0.38665912875246605
1682,0.562910351980072
1684,0.6615012343692851
1687,0.737027081992465
1688,0.22930912053557742
1695,0.7528998658221954
1696,0.5854993190128149
1701,0.1978966066905312
1702,0.6391703800286025
1704,0.617942266301204
1708,0.6692365851826971
1712,0.6086428062962939
1715,0.26750886509718413
1716,0.6092750645699786
1719,0.5641904626670716
1720,0.6895184375653963
1722,0.8729063865442838
1723,0.07683225812452855
1724,0.41872899159119337
1727,0.1910794029108659
1729,0.46703511188169305
1733,0.5914208876207759
1734,0.7899589661261021
1735,0.4858525432440376
1736,0.18173076067669794
1737,0.8418509376587673
1741,0.3228320680016705
1743,0.1213143755651362
1744,0.9210897715787317
1746,0.23295096672265872
1747,0.05335685368666723
1748,0.46135353797424083
1749,0.29159287572327947
1750,0.35094901463102984
1753,0.6559936023024383
1755,0.8720212425439445
1757,0.26851599184901154
1759,0.36904211234386514
1760,0.6677029305195472
1761,0.9311008866798585
1763,0.31061027996202095
1764,0.5942822014253214
1766,0.4997385665761495
1767,0.9118466055138642
1768,0.6547854296036307
1769,0.44232691563163345
1770,0.2248417694870117
1772,0.07904810994453024
1773,0.5631272948012451
1774,0.26053197818585266
1775,0.25383165236636374
1777,0.34546029786534427
1780,0.16315084573985722
1783,0.6340575488119884
1784,0.5444477507140648
1786,0.31875182038190486
1787,0.30783856104469765
1788,0.6492086634062326
1789,0.37474382795440947
1790,0.09113784578075605
1792,0.13641575494336666
1793,0.6704181912552644
1794,0.32555822495463715
1800,0.42362257787513014
1803,0.33045216914023035
1808,0.3170471444268247
1813,0.5150378151908422
1826,0.7592775588024681
1827,0.7784899953526631
1830,0.22788791568558253
1831,0.40935114394352085
1832,0.2365161293346718
1834,0.6798952019687405
1835,0.26701402259057244
1836,0.756930360783343
1837,0.8207180577336053
1840,0.33080260843276765
1841,0.18308948676874007
1842,0.83375554007557
1849,0.36770490677768436
1851,0.21980240746933222
1856,0.25183509424026046
1858,0.7456337025089748
1859,0.4134004307639026
1861,0.6295707407865934
1864,0.7082587589635359
1865,0.7145051654134664
1867,0.28769953535152537
1868,0.7653017566450367
1871,0.43461627836729994
1874,0.2748022045573185
1875,0.8092137556779565
1877,0.7446210769597573
1878,0.7750699929607515
1879,0.7082808246232117
1880,0.8054593414034451
1884,0.08211824089189829
1885,0.2943710759834167
1886,0.7562965123323067
1890,0.18997350474518188
1894,0.24450762969476017
1896,0.22583636710430022
1897,0.5138224748766174
1899,0.1679601551346954
1900,0.22300845045329218
1902,0.5103486083442692
1903,0.45260156372152727
1904,0.6340212506961707
1906,0.6345370955818214
1907,0.07985100604497967
1909,0.19769728842074463
1918,0.7225866512963239
1923,0.8914152179883954
1924,0.6258527172374053
1926,0.9340686541825493
1927,0.3902914111518333
1928,0.7587528811487938
1932,0.2632396010225767
1934,0.2786908187451378
1935,0.035772540251773115
1937,0.6756425972691567
1942,0.3715744771223347
1945,0.5564406737122669
1946,0.402879868015542
1947,0.20391217675870302
1948,0.5043239812825635
1949,0.1705822598417092
1950,0.5214396474114057
1951,0.3511357461427181
1953,0.7604536033233738
1956,0.6053214799315992
1957,0.5896703932244566
1958,0.47462084210057115
1959,0.7093843264289265
1963,0.811839917372699
1964,0.11696637265384706
1966,0.03948007057959352
1968,0.5682067930788897
1969,0.5036590517033795
1970,0.419649786141404
1972,0.19282331301173622
1974,0.5043903593171275
1975,0.889416294055362
1976,0.2568679013932957
1977,0.46965475015800323
1979,0.6887103288398291
1980,0.32552800749409105
1981,0.8965143621804047
1983,0.3892200913521968
1985,0.9153900218197798
1986,0.809721016768517
1991,0.20639855622393494
1992,0.680586441410003
1993,0.5430721790097119
1994,0.40107060241860576
1995,0.25398533754028024
1996,0.20037559994056742
1997,0.8459879128464539
1998,0.3634452019584102
1999,0.05161389229427357
2000,0.6557014928375187
2003,0.18381913807737305
2005,0.4359420834433009
2008,0.6081471182855595
2010,0.9494820670348011
2013,0.5888199052574172
2015,0.7774572536575198
2017,0.5658564192553618
2021,0.26169369017668215
2022,0.7382886216367207
2023,0.8970249326825946
2024,0.5892987386771871
2025,0.8150978424544554
2027,0.6749354704845377
2030,0.14336839360410433
2031,0.5270675832826942
2034,0.3294955537650893
2035,0.3400980484665075
2037,0.8870367181992941
2040,0.5790202184025239
2041,0.8600674456938837
2042,0.7733686294464311
2046,0.5011193687740211
2049,0.6429020116388856
2054,0.7160626995169512
2055,0.9047361842087311
2057,0.3797538784826857
2058,0.7744324787322013
2059,0.2471985196381878
2060,0.9732864240340837
2061,0.5079699140885077
2067,0.7271816205064117
2068,0.5709811347997188
2070,0.6986682727175206
2071,0.9885987096536305
2072,0.7776797825534082
2073,0.48332878273810376
2078,0.7781471263578345
2079,0.6816884096859419
2080,0.4833337859612961
2081,0.5253703806738025
2083,0.800066589036922
2085,0.49065380071466025
2086,0.47036085738081285
2088,0.664716472197179
2091,0.7449764586167753
2094,0.5484177500802634
2095,0.6259247619922862
2096,0.9090756310816193
2097,0.5694538549295819
2098,0.4008786320387872
2100,0.18795414229414786
2102,0.8781614618285297
2106,0.47201321815074604
2112,0.6758811071030248
2115,0.9237821993793416
2116,0.030897740862699766
2117,0.7310372865330939
2122,0.9447651263454212
2123,0.29350402151870214
2124,0.8673958565505053
2126,0.33416116176046784
2128,0.698397040821611
2129,0.7778420600981211
2132,0.5098337961773898
2133,0.574180110747018
2135,0.07735882898494492
2137,0.555489192451073
2140,0.49858004381680243
2143,0.9793821755518674
2153,0.8915864094963637
2156,0.7729566711806473
2159,0.28263006859102885
2161,0.869506787187065
2163,0.3684917072273539
2169,0.5890091181469891
2170,0.1367664469120508
2171,0.3698789083780603
2173,0.49972256457959646
2174,0.3126029428831054
2177,0.6299511715920908
2182,0.7973551605087389
2183,0.41391242217991703
2184,0.35531654198152046
2185,0.8094086409348511
2186,0.7195131208874505
2188,0.15534062221110329
2189,0.5604080267353717
2193,0.18206430486674582
2194,0.7447220906237152
2195,0.836060966051373
2196,0.4594479491468825
2199,0.5197396434851959
2202,0.15279924308090373
2203,0.3670274961045396
2204,0.4105527327619072
2205,0.7469180237636892
2210,0.3664276268682848
2212,0.6518365556222376
2214,0.1313858701913152
2215,0.40483935584533115
2219,0.6101794853643925
2220,0.5169169756065154
2223,0.4649274969409782
2224,0.5465973826304191
2228,0.26561512602298587
2230,0.33299815637410174
2232,0.2718132159215068
2233,0.36145181515061875
2234,0.12538894433707592
2236,0.9591540181913651
2238,0.5827387008380495
2241,0.6252371139079775
2242,0.214893639083503
2243,0.1765555997739228
2246,0.8938502437915165
2250,0.3023644876029003
2252,0.3943107463902127
2253,0.41385275253843534
2261,0.19369964899578263
2263,0.7323524101041049
2267,0.5552643349726268
2269,0.060391962345578774
2270,0.3351433555845877
2273,0.802626499995242
2274,0.8329848711046536
2275,0.4247952065293129
2277,0.5825261176767308
2279,0.5657260940106899
2280,0.30990762777059067
2281,0.5568973148735772
2283,0.5878671873747022
2284,0.22616504932452444
2285,0.8637223447099702
2287,0.5622911700217574
2289,0.13676068508020128
2290,0.8689379619934516
2292,0.8440367849009719
2296,0.6862330219886268
2297,0.639385014334885
2298,0.47342266467015226
2299,0.41555306117668445
2302,0.4239494659235605
2303,0.8230312580468276
2306,0.7068211534145894
2308,0.41778863658268317
2311,0.6654410353532385
2314,0.9291712111041577
2317,0.5251047502657964
2319,0.5535479000361899
2324,0.7782068938285149
2326,0.9253460868080013
2328,0.6703945467197837
2329,0.37997880583444693
2332,0.38094065673145544
2335,0.7780968936402014
2339,0.9082667168753532
2340,0.5419970890449018
2342,0.1580553507120091
2344,0.37377882350902947
2345,0.5144582923449099
2346,0.8006811795404957
2348,0.9358583155379242
2350,0.6078819292605698
2351,0.24794999263456796
2352,0.2375748681714432
2354,0.24466277122072272
2355,0.6756523858144823
2358,0.27641335377873466
2359,0.37353907571048306
2360,0.5832879552089986
2362,0.2625354109534424
2363,0.5154360466249399
2364,0.19077255438348031
2365,0.4712994284894125
2370,0.7027326735920048
2378,0.5611944812602285
2379,0.666990399314952
2384,0.6204339316506924
2385,0.7361406274833882
2386,0.8639495579387707
2388,0.7288121767559786
2389,0.6881697157289359
2390,0.78639579333741
2393,0.4272146009188773
2396,0.5632158156305308
2398,0.7819719424128501
2400,0.6851125391791496
2402,0.8416047141380084
2403,0.674085416512584
2406,0.5651066478227065
2407,0.6183845963585088
